Id,Prediction
r8213_c312,5.0
r8213_c492,2.0
r8213_c601,4.0
r8213_c638,4.0
r8213_c738,2.0
r8214_c20,3.0
r8214_c21,1.0
r8214_c26,3.0
r8214_c61,4.0
r8214_c131,3.0
r8214_c141,1.0
r8214_c177,5.0
r8214_c213,4.0
r8214_c331,5.0
r8214_c469,3.0
r8214_c563,4.0
r8214_c604,5.0
r8214_c606,4.0
r8215_c3,3.0
r8215_c65,4.0
r8215_c212,5.0
r8215_c471,5.0
r8215_c581,4.0
r8215_c663,5.0
r8215_c779,2.0
r8215_c806,4.0
r8215_c826,3.0
r8215_c832,3.0
r8216_c33,2.0
r8216_c286,1.0
r8216_c412,5.0
r8216_c459,4.0
r8216_c575,3.0
r8216_c576,3.0
r8216_c611,5.0
r8216_c654,4.0
r8216_c657,3.0
r8216_c771,2.0
r8217_c14,5.0
r8217_c34,4.0
r8217_c216,3.0
r8217_c546,4.0
r8217_c936,3.0
r8218_c6,5.0
r8218_c44,3.0
r8218_c99,5.0
r8218_c107,3.0
r8218_c198,3.0
r8218_c202,5.0
r8218_c335,5.0
r8218_c368,3.0
r8218_c406,5.0
r8218_c435,3.0
r8218_c474,5.0
r8218_c492,5.0
r8218_c498,3.0
r8218_c560,5.0
r8218_c569,5.0
r8218_c623,5.0
r8218_c644,4.0
r8218_c655,4.0
r8218_c700,5.0
r8218_c727,1.0
r8218_c745,5.0
r8218_c749,4.0
r8218_c792,5.0
r8218_c889,4.0
r8218_c921,4.0
r8218_c950,2.0
r8219_c179,3.0
r8219_c230,3.0
r8219_c458,4.0
r8219_c546,5.0
r8219_c594,5.0
r8219_c665,4.0
r8219_c755,4.0
r8220_c7,1.0
r8220_c135,3.0
r8220_c318,4.0
r8220_c501,4.0
r8220_c617,4.0
r8220_c640,5.0
r8220_c643,4.0
r8220_c664,4.0
r8220_c809,4.0
r8220_c876,5.0
r8220_c906,3.0
r8221_c14,5.0
r8221_c46,5.0
r8221_c178,5.0
r8221_c184,5.0
r8221_c258,4.0
r8221_c328,3.0
r8221_c409,3.0
r8221_c864,5.0
r8222_c14,5.0
r8222_c31,3.0
r8222_c44,5.0
r8222_c111,4.0
r8222_c200,2.0
r8222_c257,2.0
r8222_c313,3.0
r8222_c373,4.0
r8222_c383,3.0
r8222_c393,4.0
r8222_c426,5.0
r8222_c490,5.0
r8222_c498,5.0
r8222_c528,4.0
r8222_c610,4.0
r8222_c669,5.0
r8222_c731,5.0
r8222_c819,4.0
r8222_c950,3.0
r8223_c60,5.0
r8223_c68,2.0
r8223_c106,1.0
r8223_c214,3.0
r8223_c275,2.0
r8223_c295,5.0
r8223_c320,4.0
r8223_c358,1.0
r8223_c616,5.0
r8223_c916,4.0
r8224_c177,5.0
r8224_c184,3.0
r8224_c263,4.0
r8224_c297,2.0
r8224_c351,3.0
r8224_c396,4.0
r8224_c477,3.0
r8224_c485,5.0
r8224_c518,4.0
r8224_c524,2.0
r8224_c529,5.0
r8224_c591,4.0
r8224_c593,4.0
r8224_c607,4.0
r8224_c612,5.0
r8224_c620,5.0
r8224_c691,4.0
r8224_c702,5.0
r8224_c987,4.0
r8226_c264,5.0
r8226_c283,1.0
r8226_c306,4.0
r8226_c311,3.0
r8226_c322,5.0
r8226_c368,4.0
r8226_c548,4.0
r8226_c549,4.0
r8226_c638,1.0
r8226_c665,5.0
r8226_c675,4.0
r8226_c843,5.0
r8226_c876,5.0
r8227_c191,5.0
r8227_c241,3.0
r8227_c254,4.0
r8227_c264,3.0
r8227_c439,4.0
r8227_c485,3.0
r8227_c581,5.0
r8227_c596,5.0
r8227_c623,5.0
r8227_c689,4.0
r8227_c690,3.0
r8227_c779,5.0
r8227_c1000,3.0
r8228_c2,3.0
r8228_c21,4.0
r8228_c82,5.0
r8228_c148,4.0
r8228_c178,5.0
r8228_c224,3.0
r8228_c230,5.0
r8228_c434,5.0
r8228_c460,3.0
r8228_c511,5.0
r8228_c598,4.0
r8228_c663,4.0
r8228_c728,3.0
r8228_c841,3.0
r8229_c176,3.0
r8229_c186,5.0
r8229_c312,5.0
r8229_c321,5.0
r8229_c366,4.0
r8229_c420,5.0
r8229_c421,5.0
r8229_c430,5.0
r8229_c495,5.0
r8229_c584,4.0
r8229_c602,5.0
r8229_c619,5.0
r8229_c774,5.0
r8229_c779,5.0
r8229_c797,4.0
r8229_c826,4.0
r8230_c5,2.0
r8230_c94,1.0
r8230_c216,4.0
r8230_c240,3.0
r8230_c285,5.0
r8230_c322,5.0
r8230_c368,5.0
r8230_c369,5.0
r8230_c477,2.0
r8230_c591,4.0
r8230_c611,5.0
r8230_c789,5.0
r8231_c93,4.0
r8231_c122,2.0
r8231_c140,4.0
r8231_c208,3.0
r8231_c237,5.0
r8231_c244,3.0
r8231_c247,4.0
r8231_c254,4.0
r8231_c324,5.0
r8231_c374,3.0
r8231_c423,5.0
r8231_c440,4.0
r8231_c501,5.0
r8231_c502,5.0
r8231_c645,5.0
r8231_c648,5.0
r8231_c660,5.0
r8231_c688,4.0
r8231_c693,4.0
r8231_c749,3.0
r8231_c773,4.0
r8231_c776,5.0
r8231_c890,3.0
r8231_c950,3.0
r8232_c5,4.0
r8232_c159,3.0
r8232_c250,3.0
r8232_c304,5.0
r8232_c485,5.0
r8232_c492,5.0
r8232_c552,5.0
r8232_c595,4.0
r8232_c604,4.0
r8232_c657,5.0
r8232_c679,3.0
r8232_c696,1.0
r8232_c736,3.0
r8232_c997,4.0
r8233_c16,5.0
r8233_c74,5.0
r8233_c77,5.0
r8233_c109,5.0
r8233_c118,4.0
r8233_c145,5.0
r8233_c185,5.0
r8233_c186,3.0
r8233_c198,5.0
r8233_c222,5.0
r8233_c310,3.0
r8233_c350,5.0
r8233_c357,3.0
r8233_c365,3.0
r8233_c383,2.0
r8233_c448,4.0
r8233_c479,2.0
r8233_c534,5.0
r8233_c610,4.0
r8233_c686,5.0
r8233_c690,4.0
r8233_c733,5.0
r8233_c739,5.0
r8233_c744,5.0
r8233_c756,5.0
r8233_c765,4.0
r8233_c768,5.0
r8233_c783,5.0
r8233_c787,5.0
r8233_c794,5.0
r8233_c848,5.0
r8233_c979,5.0
r8233_c995,5.0
r8234_c26,4.0
r8234_c611,1.0
r8235_c14,3.0
r8235_c21,2.0
r8235_c22,5.0
r8235_c105,4.0
r8235_c106,5.0
r8235_c322,5.0
r8235_c534,4.0
r8235_c554,4.0
r8235_c754,3.0
r8235_c916,3.0
r8235_c971,2.0
r8236_c223,4.0
r8236_c238,3.0
r8236_c285,1.0
r8236_c506,2.0
r8236_c576,5.0
r8236_c652,4.0
r8237_c186,2.0
r8237_c191,5.0
r8237_c716,4.0
r8238_c46,5.0
r8238_c211,4.0
r8238_c416,4.0
r8238_c420,3.0
r8238_c427,4.0
r8238_c525,3.0
r8238_c617,5.0
r8238_c656,2.0
r8238_c685,5.0
r8238_c781,4.0
r8238_c864,2.0
r8238_c898,4.0
r8238_c911,2.0
r8239_c22,4.0
r8239_c193,4.0
r8239_c253,4.0
r8239_c256,5.0
r8239_c326,4.0
r8239_c417,4.0
r8239_c472,3.0
r8239_c486,4.0
r8239_c553,3.0
r8239_c602,3.0
r8239_c605,5.0
r8239_c644,5.0
r8239_c669,3.0
r8239_c775,4.0
r8239_c816,5.0
r8239_c836,4.0
r8239_c883,4.0
r8240_c96,4.0
r8240_c155,3.0
r8240_c197,3.0
r8240_c370,4.0
r8240_c529,5.0
r8240_c594,4.0
r8240_c598,5.0
r8240_c621,4.0
r8240_c680,2.0
r8240_c682,4.0
r8240_c731,5.0
r8241_c40,4.0
r8241_c258,3.0
r8241_c876,4.0
r8241_c960,1.0
r8241_c991,3.0
r8242_c161,5.0
r8242_c174,5.0
r8242_c257,4.0
r8242_c285,3.0
r8242_c298,5.0
r8242_c311,4.0
r8242_c317,5.0
r8242_c328,5.0
r8242_c364,2.0
r8242_c478,5.0
r8242_c502,4.0
r8242_c571,3.0
r8242_c573,5.0
r8242_c596,5.0
r8242_c922,5.0
r8242_c954,1.0
r8243_c161,4.0
r8243_c867,5.0
r8244_c21,3.0
r8244_c51,5.0
r8244_c59,2.0
r8244_c228,5.0
r8244_c384,4.0
r8244_c389,3.0
r8244_c411,4.0
r8244_c457,5.0
r8244_c492,5.0
r8244_c662,4.0
r8244_c664,2.0
r8244_c686,3.0
r8244_c807,3.0
r8244_c866,1.0
r8244_c935,5.0
r8244_c942,3.0
r8245_c146,4.0
r8245_c188,1.0
r8245_c379,5.0
r8245_c430,5.0
r8245_c462,3.0
r8245_c466,2.0
r8245_c471,5.0
r8245_c478,5.0
r8245_c502,4.0
r8245_c534,5.0
r8245_c551,3.0
r8245_c591,5.0
r8245_c643,5.0
r8245_c676,5.0
r8245_c686,4.0
r8245_c924,2.0
r8246_c13,3.0
r8246_c26,5.0
r8246_c120,3.0
r8246_c154,5.0
r8246_c155,4.0
r8246_c170,5.0
r8246_c198,2.0
r8246_c256,5.0
r8246_c369,5.0
r8246_c466,5.0
r8246_c546,4.0
r8246_c553,5.0
r8246_c583,4.0
r8246_c596,4.0
r8246_c669,5.0
r8246_c789,2.0
r8246_c848,4.0
r8246_c944,3.0
r8246_c985,3.0
r8247_c181,4.0
r8247_c191,5.0
r8247_c306,5.0
r8247_c322,5.0
r8247_c401,5.0
r8247_c488,4.0
r8247_c547,5.0
r8247_c594,5.0
r8247_c623,5.0
r8247_c646,4.0
r8248_c142,4.0
r8248_c315,5.0
r8248_c641,5.0
r8248_c690,5.0
r8248_c705,5.0
r8248_c847,4.0
r8249_c37,3.0
r8249_c160,2.0
r8249_c184,5.0
r8249_c223,5.0
r8249_c478,4.0
r8249_c547,3.0
r8249_c571,5.0
r8249_c656,4.0
r8249_c676,3.0
r8249_c789,5.0
r8249_c906,1.0
r8249_c967,3.0
r8250_c15,5.0
r8250_c33,2.0
r8250_c61,3.0
r8250_c76,4.0
r8250_c191,3.0
r8250_c290,5.0
r8250_c392,3.0
r8250_c552,5.0
r8250_c560,2.0
r8250_c677,4.0
r8250_c847,4.0
r8250_c891,3.0
r8250_c921,3.0
r8250_c958,4.0
r8250_c991,3.0
r8251_c22,3.0
r8251_c33,5.0
r8251_c35,5.0
r8251_c50,1.0
r8251_c53,2.0
r8251_c85,4.0
r8251_c141,5.0
r8251_c182,5.0
r8251_c201,2.0
r8251_c206,4.0
r8251_c248,4.0
r8251_c274,4.0
r8251_c287,4.0
r8251_c302,5.0
r8251_c366,3.0
r8251_c488,5.0
r8251_c518,4.0
r8251_c534,5.0
r8251_c566,2.0
r8251_c673,5.0
r8251_c719,5.0
r8251_c737,4.0
r8251_c772,5.0
r8251_c785,5.0
r8251_c787,4.0
r8251_c808,3.0
r8251_c823,3.0
r8251_c898,5.0
r8251_c979,2.0
r8252_c7,4.0
r8252_c51,4.0
r8252_c235,4.0
r8252_c298,4.0
r8252_c605,5.0
r8252_c668,5.0
r8252_c947,4.0
r8253_c161,5.0
r8253_c164,3.0
r8253_c198,4.0
r8253_c228,5.0
r8253_c321,5.0
r8253_c404,5.0
r8253_c442,5.0
r8253_c494,4.0
r8253_c508,5.0
r8253_c536,4.0
r8253_c575,5.0
r8253_c597,4.0
r8253_c765,4.0
r8253_c769,5.0
r8254_c60,5.0
r8254_c61,5.0
r8254_c63,5.0
r8254_c120,3.0
r8254_c159,3.0
r8254_c240,3.0
r8254_c379,4.0
r8254_c495,5.0
r8254_c562,4.0
r8254_c596,5.0
r8254_c619,5.0
r8254_c663,5.0
r8254_c706,4.0
r8254_c756,5.0
r8254_c782,2.0
r8254_c797,4.0
r8254_c964,2.0
r8254_c996,3.0
r8255_c439,5.0
r8255_c473,3.0
r8255_c495,5.0
r8255_c553,3.0
r8255_c843,1.0
r8255_c854,3.0
r8256_c403,4.0
r8256_c446,4.0
r8256_c591,4.0
r8256_c733,3.0
r8256_c898,3.0
r8257_c208,3.0
r8257_c247,3.0
r8257_c571,1.0
r8257_c608,2.0
r8257_c750,3.0
r8258_c37,5.0
r8258_c187,3.0
r8258_c247,1.0
r8258_c301,5.0
r8258_c358,3.0
r8258_c367,5.0
r8258_c402,5.0
r8258_c467,5.0
r8258_c640,4.0
r8258_c669,4.0
r8258_c672,4.0
r8258_c685,1.0
r8258_c707,3.0
r8258_c745,2.0
r8258_c785,5.0
r8258_c803,4.0
r8259_c45,3.0
r8259_c131,5.0
r8259_c169,3.0
r8259_c176,3.0
r8259_c178,3.0
r8259_c204,4.0
r8259_c318,5.0
r8259_c331,5.0
r8259_c371,5.0
r8259_c641,2.0
r8259_c966,4.0
r8259_c995,3.0
r8260_c59,5.0
r8260_c358,2.0
r8260_c379,5.0
r8260_c595,5.0
r8260_c598,5.0
r8260_c644,4.0
r8260_c650,5.0
r8260_c774,4.0
r8261_c11,3.0
r8261_c71,2.0
r8261_c173,4.0
r8261_c222,4.0
r8261_c235,3.0
r8261_c302,4.0
r8261_c462,3.0
r8261_c664,4.0
r8261_c805,5.0
r8261_c823,3.0
r8261_c925,4.0
r8261_c969,3.0
r8262_c193,5.0
r8262_c251,5.0
r8262_c264,3.0
r8262_c351,5.0
r8262_c426,5.0
r8262_c474,5.0
r8262_c554,4.0
r8262_c571,4.0
r8262_c640,3.0
r8262_c668,5.0
r8262_c716,4.0
r8262_c719,4.0
r8262_c745,5.0
r8262_c765,3.0
r8263_c335,4.0
r8263_c476,4.0
r8263_c614,4.0
r8263_c663,4.0
r8263_c755,4.0
r8263_c802,4.0
r8263_c840,4.0
r8264_c158,5.0
r8264_c307,3.0
r8264_c328,4.0
r8264_c405,3.0
r8264_c406,4.0
r8264_c433,5.0
r8264_c445,4.0
r8264_c484,3.0
r8264_c488,2.0
r8264_c491,4.0
r8264_c594,5.0
r8264_c644,5.0
r8264_c690,2.0
r8264_c698,2.0
r8264_c716,5.0
r8264_c778,3.0
r8264_c808,2.0
r8265_c6,5.0
r8265_c8,4.0
r8265_c34,3.0
r8265_c161,5.0
r8265_c188,5.0
r8265_c285,4.0
r8265_c306,5.0
r8265_c326,4.0
r8265_c358,4.0
r8265_c366,5.0
r8265_c368,4.0
r8265_c414,3.0
r8265_c425,3.0
r8265_c479,5.0
r8265_c491,5.0
r8265_c502,5.0
r8265_c597,5.0
r8265_c615,4.0
r8265_c668,5.0
r8265_c675,4.0
r8265_c770,5.0
r8265_c836,5.0
r8266_c54,5.0
r8266_c137,3.0
r8266_c257,4.0
r8266_c291,2.0
r8266_c306,4.0
r8266_c358,3.0
r8266_c366,4.0
r8266_c406,5.0
r8266_c407,3.0
r8266_c423,4.0
r8266_c435,3.0
r8266_c478,5.0
r8266_c495,5.0
r8266_c502,3.0
r8266_c534,5.0
r8266_c554,4.0
r8266_c558,4.0
r8266_c574,4.0
r8266_c602,5.0
r8266_c620,3.0
r8266_c808,4.0
r8266_c834,2.0
r8266_c989,5.0
r8267_c22,2.0
r8267_c37,4.0
r8267_c85,3.0
r8267_c220,4.0
r8267_c222,3.0
r8267_c251,5.0
r8267_c256,4.0
r8267_c350,5.0
r8267_c426,4.0
r8267_c452,4.0
r8267_c557,4.0
r8267_c664,3.0
r8267_c711,4.0
r8267_c879,3.0
r8267_c883,3.0
r8268_c257,3.0
r8268_c258,5.0
r8268_c488,4.0
r8268_c591,4.0
r8268_c621,4.0
r8268_c626,5.0
r8268_c682,5.0
r8268_c731,5.0
r8268_c825,3.0
r8269_c6,5.0
r8269_c17,3.0
r8269_c55,1.0
r8269_c77,2.0
r8269_c78,3.0
r8269_c106,2.0
r8269_c252,3.0
r8269_c604,5.0
r8269_c783,5.0
r8269_c805,3.0
r8269_c870,3.0
r8269_c996,2.0
r8270_c249,4.0
r8270_c254,2.0
r8270_c309,4.0
r8270_c311,5.0
r8270_c367,5.0
r8270_c524,4.0
r8270_c567,5.0
r8270_c675,5.0
r8270_c736,3.0
r8270_c737,5.0
r8270_c746,3.0
r8270_c753,5.0
r8270_c987,1.0
r8271_c68,4.0
r8271_c350,4.0
r8271_c636,5.0
r8271_c656,2.0
r8271_c719,4.0
r8271_c722,2.0
r8271_c803,3.0
r8271_c850,5.0
r8271_c916,4.0
r8271_c964,4.0
r8272_c126,4.0
r8272_c193,2.0
r8272_c283,3.0
r8272_c285,5.0
r8272_c301,5.0
r8272_c474,3.0
r8272_c604,5.0
r8272_c617,3.0
r8272_c618,4.0
r8272_c623,5.0
r8272_c633,5.0
r8272_c643,5.0
r8272_c654,5.0
r8272_c664,4.0
r8272_c772,5.0
r8272_c779,4.0
r8272_c867,4.0
r8273_c34,5.0
r8273_c420,5.0
r8273_c421,5.0
r8273_c478,4.0
r8273_c495,5.0
r8273_c663,5.0
r8274_c33,4.0
r8274_c69,4.0
r8274_c122,4.0
r8274_c141,5.0
r8274_c404,5.0
r8274_c594,5.0
r8274_c608,5.0
r8275_c191,3.0
r8275_c306,5.0
r8275_c351,5.0
r8275_c484,5.0
r8275_c508,2.0
r8275_c528,4.0
r8275_c581,5.0
r8275_c601,4.0
r8275_c645,5.0
r8275_c648,5.0
r8275_c694,3.0
r8275_c791,4.0
r8275_c906,5.0
r8275_c985,3.0
r8276_c8,5.0
r8276_c15,5.0
r8276_c159,4.0
r8276_c182,2.0
r8276_c262,2.0
r8276_c350,5.0
r8276_c379,5.0
r8276_c393,4.0
r8276_c405,5.0
r8276_c435,3.0
r8276_c533,4.0
r8276_c536,5.0
r8276_c570,4.0
r8276_c657,5.0
r8276_c664,5.0
r8276_c766,4.0
r8276_c772,5.0
r8276_c820,4.0
r8276_c897,1.0
r8276_c980,4.0
r8277_c171,5.0
r8277_c206,3.0
r8277_c217,3.0
r8277_c260,3.0
r8277_c283,3.0
r8277_c380,3.0
r8277_c434,3.0
r8277_c458,5.0
r8277_c473,3.0
r8277_c486,2.0
r8277_c601,4.0
r8277_c638,4.0
r8277_c669,4.0
r8277_c716,5.0
r8277_c825,5.0
r8277_c968,3.0
r8278_c46,5.0
r8278_c253,1.0
r8278_c271,1.0
r8278_c425,3.0
r8278_c613,3.0
r8278_c711,3.0
r8278_c753,3.0
r8278_c803,4.0
r8278_c916,1.0
r8278_c966,3.0
r8278_c974,4.0
r8279_c46,5.0
r8279_c488,5.0
r8279_c583,5.0
r8279_c632,3.0
r8279_c701,5.0
r8279_c706,3.0
r8279_c719,5.0
r8279_c732,3.0
r8279_c841,5.0
r8279_c982,4.0
r8280_c146,4.0
r8280_c178,5.0
r8280_c547,4.0
r8280_c583,3.0
r8280_c611,4.0
r8280_c618,3.0
r8280_c705,3.0
r8280_c808,5.0
r8281_c84,4.0
r8281_c176,5.0
r8281_c203,5.0
r8281_c251,5.0
r8281_c534,3.0
r8281_c660,4.0
r8281_c731,2.0
r8281_c995,2.0
r8282_c157,4.0
r8282_c213,3.0
r8282_c311,5.0
r8282_c367,5.0
r8282_c426,5.0
r8282_c492,4.0
r8282_c569,4.0
r8282_c616,3.0
r8282_c655,3.0
r8282_c667,4.0
r8282_c765,5.0
r8282_c772,4.0
r8282_c900,3.0
r8283_c139,5.0
r8283_c219,4.0
r8283_c306,3.0
r8283_c310,5.0
r8283_c315,5.0
r8283_c388,3.0
r8283_c401,2.0
r8283_c464,3.0
r8283_c486,5.0
r8283_c487,5.0
r8283_c508,4.0
r8283_c552,1.0
r8283_c606,3.0
r8283_c622,4.0
r8283_c689,5.0
r8283_c797,3.0
r8283_c843,4.0
r8283_c912,4.0
r8283_c984,5.0
r8283_c998,4.0
r8284_c21,5.0
r8284_c28,3.0
r8284_c68,5.0
r8284_c84,5.0
r8284_c100,3.0
r8284_c145,4.0
r8284_c168,3.0
r8284_c171,5.0
r8284_c173,5.0
r8284_c215,5.0
r8284_c240,4.0
r8284_c249,5.0
r8284_c280,3.0
r8284_c308,4.0
r8284_c317,5.0
r8284_c483,4.0
r8284_c488,4.0
r8284_c495,5.0
r8284_c530,5.0
r8284_c536,5.0
r8284_c556,5.0
r8284_c586,3.0
r8284_c602,5.0
r8284_c611,5.0
r8284_c625,4.0
r8284_c684,4.0
r8284_c691,5.0
r8284_c755,5.0
r8284_c773,5.0
r8284_c814,5.0
r8284_c898,5.0
r8285_c4,4.0
r8285_c6,5.0
r8285_c224,4.0
r8285_c495,5.0
r8285_c598,4.0
r8285_c639,1.0
r8286_c32,2.0
r8286_c75,3.0
r8286_c284,5.0
r8286_c430,3.0
r8286_c445,5.0
r8286_c594,5.0
r8286_c604,5.0
r8286_c802,4.0
r8286_c843,2.0
r8286_c939,4.0
r8287_c5,4.0
r8287_c161,3.0
r8287_c259,5.0
r8287_c425,4.0
r8287_c474,3.0
r8287_c553,4.0
r8287_c586,3.0
r8287_c773,4.0
r8287_c914,5.0
r8287_c915,2.0
r8288_c82,3.0
r8288_c105,4.0
r8288_c117,2.0
r8288_c131,5.0
r8288_c176,5.0
r8288_c200,5.0
r8288_c213,4.0
r8288_c235,5.0
r8288_c249,5.0
r8288_c289,3.0
r8288_c300,5.0
r8288_c321,5.0
r8288_c330,5.0
r8288_c353,4.0
r8288_c366,5.0
r8288_c439,5.0
r8288_c462,3.0
r8288_c478,5.0
r8288_c479,5.0
r8288_c527,5.0
r8288_c583,5.0
r8288_c594,5.0
r8288_c638,5.0
r8288_c676,5.0
r8288_c733,5.0
r8288_c776,5.0
r8288_c825,4.0
r8288_c883,5.0
r8289_c19,5.0
r8289_c63,5.0
r8289_c95,5.0
r8289_c161,5.0
r8289_c188,5.0
r8289_c193,5.0
r8289_c228,2.0
r8289_c293,2.0
r8289_c332,3.0
r8289_c372,4.0
r8289_c411,5.0
r8289_c429,3.0
r8289_c485,4.0
r8289_c523,2.0
r8289_c622,2.0
r8289_c644,5.0
r8289_c647,5.0
r8289_c656,5.0
r8289_c726,4.0
r8289_c818,5.0
r8289_c895,1.0
r8289_c939,5.0
r8290_c411,3.0
r8290_c428,4.0
r8290_c550,3.0
r8290_c628,4.0
r8290_c660,4.0
r8290_c673,3.0
r8290_c679,5.0
r8290_c716,4.0
r8291_c114,4.0
r8291_c249,3.0
r8291_c304,3.0
r8291_c393,4.0
r8291_c612,5.0
r8291_c623,3.0
r8291_c808,4.0
r8291_c925,3.0
r8292_c87,5.0
r8292_c89,5.0
r8292_c160,2.0
r8292_c221,4.0
r8292_c235,5.0
r8292_c322,5.0
r8292_c337,3.0
r8292_c340,3.0
r8292_c399,5.0
r8292_c507,2.0
r8292_c580,4.0
r8292_c628,5.0
r8292_c653,5.0
r8292_c668,5.0
r8292_c707,2.0
r8292_c772,5.0
r8292_c791,5.0
r8292_c806,3.0
r8292_c807,2.0
r8292_c829,2.0
r8292_c922,1.0
r8292_c925,3.0
r8292_c933,3.0
r8293_c183,4.0
r8293_c225,3.0
r8293_c279,3.0
r8293_c358,4.0
r8293_c411,5.0
r8293_c416,3.0
r8293_c420,3.0
r8293_c426,3.0
r8293_c439,4.0
r8293_c440,3.0
r8293_c445,5.0
r8293_c457,5.0
r8293_c527,2.0
r8293_c617,5.0
r8293_c632,5.0
r8293_c676,3.0
r8293_c683,4.0
r8293_c889,3.0
r8293_c895,1.0
r8293_c943,3.0
r8293_c978,5.0
r8294_c5,5.0
r8294_c19,3.0
r8294_c139,4.0
r8294_c229,5.0
r8294_c302,4.0
r8294_c391,4.0
r8294_c632,5.0
r8294_c806,5.0
r8295_c95,4.0
r8295_c144,2.0
r8295_c178,2.0
r8295_c331,4.0
r8295_c338,4.0
r8295_c477,4.0
r8295_c485,3.0
r8295_c591,5.0
r8295_c597,5.0
r8295_c649,5.0
r8295_c657,5.0
r8295_c675,5.0
r8295_c717,4.0
r8295_c719,2.0
r8295_c825,3.0
r8296_c22,3.0
r8296_c88,2.0
r8296_c177,5.0
r8296_c292,1.0
r8296_c301,4.0
r8296_c618,5.0
r8296_c663,5.0
r8296_c765,3.0
r8296_c782,2.0
r8296_c853,3.0
r8297_c6,5.0
r8297_c181,4.0
r8297_c444,5.0
r8298_c65,3.0
r8298_c91,2.0
r8298_c107,3.0
r8298_c177,1.0
r8298_c178,5.0
r8298_c202,3.0
r8298_c223,5.0
r8298_c253,5.0
r8298_c438,3.0
r8298_c458,5.0
r8298_c541,3.0
r8298_c599,5.0
r8298_c641,3.0
r8298_c820,5.0
r8298_c871,5.0
r8298_c892,2.0
r8298_c911,3.0
r8298_c929,4.0
r8298_c945,3.0
r8299_c5,3.0
r8299_c139,5.0
r8299_c163,3.0
r8299_c240,3.0
r8299_c291,4.0
r8299_c334,3.0
r8299_c404,3.0
r8299_c477,5.0
r8299_c527,5.0
r8299_c597,5.0
r8299_c687,4.0
r8299_c785,3.0
r8299_c803,5.0
r8300_c77,4.0
r8300_c186,5.0
r8300_c228,2.0
r8300_c455,5.0
r8300_c493,4.0
r8300_c551,5.0
r8300_c693,5.0
r8300_c748,5.0
r8300_c773,4.0
r8300_c802,3.0
r8301_c6,5.0
r8301_c161,4.0
r8301_c174,2.0
r8301_c302,5.0
r8301_c446,5.0
r8301_c618,5.0
r8301_c629,5.0
r8301_c726,1.0
r8301_c774,5.0
r8301_c874,3.0
r8301_c913,4.0
r8302_c32,2.0
r8302_c38,3.0
r8302_c94,5.0
r8302_c122,2.0
r8302_c203,5.0
r8302_c318,3.0
r8302_c331,3.0
r8302_c421,4.0
r8302_c434,5.0
r8302_c507,2.0
r8302_c554,2.0
r8302_c597,5.0
r8302_c689,5.0
r8302_c698,2.0
r8302_c791,3.0
r8302_c945,4.0
r8303_c176,5.0
r8303_c251,5.0
r8303_c434,2.0
r8303_c604,5.0
r8303_c644,3.0
r8303_c645,5.0
r8303_c746,3.0
r8303_c888,5.0
r8303_c967,2.0
r8304_c46,5.0
r8304_c139,3.0
r8304_c257,4.0
r8304_c333,4.0
r8304_c358,4.0
r8304_c483,4.0
r8304_c623,4.0
r8304_c644,4.0
r8304_c876,4.0
r8305_c584,4.0
r8305_c608,4.0
r8305_c915,3.0
r8306_c494,5.0
r8306_c596,5.0
r8306_c612,5.0
r8306_c648,4.0
r8307_c46,5.0
r8307_c350,5.0
r8307_c354,4.0
r8307_c612,5.0
r8307_c719,5.0
r8307_c769,3.0
r8307_c874,3.0
r8307_c891,1.0
r8308_c47,3.0
r8308_c426,3.0
r8309_c258,3.0
r8309_c321,5.0
r8309_c348,3.0
r8309_c353,3.0
r8309_c614,3.0
r8309_c618,3.0
r8309_c635,5.0
r8309_c647,3.0
r8309_c662,4.0
r8309_c665,4.0
r8309_c689,3.0
r8309_c745,1.0
r8309_c754,5.0
r8309_c779,1.0
r8309_c794,1.0
r8309_c898,5.0
r8310_c15,3.0
r8310_c140,3.0
r8310_c401,4.0
r8310_c487,5.0
r8310_c612,4.0
r8310_c640,4.0
r8310_c657,5.0
r8310_c683,2.0
r8310_c743,3.0
r8310_c787,5.0
r8311_c89,5.0
r8311_c92,3.0
r8311_c191,5.0
r8311_c192,4.0
r8311_c245,5.0
r8311_c247,1.0
r8311_c257,5.0
r8311_c303,3.0
r8311_c307,4.0
r8311_c412,5.0
r8311_c494,5.0
r8311_c563,5.0
r8311_c588,4.0
r8311_c651,3.0
r8311_c652,2.0
r8311_c700,3.0
r8311_c716,3.0
r8311_c771,2.0
r8311_c854,4.0
r8311_c881,4.0
r8311_c967,3.0
r8311_c990,3.0
r8312_c5,5.0
r8312_c139,5.0
r8312_c179,3.0
r8312_c205,4.0
r8312_c271,2.0
r8312_c383,3.0
r8312_c391,2.0
r8312_c427,4.0
r8312_c486,3.0
r8312_c487,4.0
r8312_c573,3.0
r8312_c615,4.0
r8312_c789,3.0
r8312_c862,1.0
r8312_c891,3.0
r8313_c20,3.0
r8313_c106,5.0
r8313_c135,2.0
r8313_c156,5.0
r8313_c271,5.0
r8313_c363,3.0
r8313_c386,3.0
r8313_c497,5.0
r8313_c529,1.0
r8313_c629,4.0
r8313_c653,5.0
r8313_c654,5.0
r8313_c688,3.0
r8313_c783,4.0
r8313_c820,5.0
